COD INEP;Escola;COD Municipio;Cidade;COD UF;UF;Média do IDEB - anos finais;Média do IDEB - Anos iniciais;Mèdia de aprovação 6 ao 9 ano;Mèdia de aprovação 1 ao 5 ano
29209528;COLEGIO MUNICIPAL DE MARIA DA SILVA;2919801;Macaúbas;29;BA;4,9;;97,8;
29459591;ESCOLA MUNICIPAL DE EDUCACAO BASICA VEREADOR MANOEL JOAO PEREIRA;2919801;Macaúbas;29;BA;4,0;;82,6;
29416264;COLEGIO MUNICIPAL SELMA NUNES;2919801;Macaúbas;29;BA;5,7;6,6;91,9;92,2
29208327;COLEGIO MUL LEOBINO BARBOSA DE OLIVEIRA;2919801;Macaúbas;29;BA;5,4;;95,7;
29360668;COLEGIO MUNICIPAL JOSE DOS SANTOS MEIRA;2919801;Macaúbas;29;BA;4,2;5,6;82,4;91,5
29208360;ESCOLA FAMILIA AGRICOLA DE MACAUBAS DE ENSINO FUNDAMENTAL;2919801;Macaúbas;29;BA;3,7;;86,0;
29209455;COLEGIO MUNICIPAL DE 1 GRAU CANATIBA;2919801;Macaúbas;29;BA;3,3;3,9;84,1;94,3
29208661;ESC MUL DE PAJEU;2919801;Macaúbas;29;BA;6,0;;96,6;
29208947;COLEGIO MUNICIPAL JOAQUIM MARQUES;2919801;Macaúbas;29;BA;4,7;4,8;93,0;92,1
29208572;ESC MUL DE CURRAL NOVO;2919801;Macaúbas;29;BA;4,4;;100,0;
29209730;COLEGIO MUL DE CURRALINHO;2919801;Macaúbas;29;BA;4,2;;85,7;
29209706;COLEGIO MUNICIPAL LAUDELINO BATISTA NOBRE;2919801;Macaúbas;29;BA;4,3;5,4;85,7;90,6
29209021;ESCOLA MUL PADRE DURVAL SOARES DE SALES;2919801;Macaúbas;29;BA;3,2;5,0;75,5;92,5
29208530;COLEGIO MUNICIPAL DE CATULES;2919801;Macaúbas;29;BA;3,9;4,7;90,5;100,0
29208750;COLEGIO MUNICIPAL MIGUEL ANTONIO PEREIRA;2919801;Macaúbas;29;BA;3,3;;67,7;
29208971;COLEGIO MUNICIPAL DE GAMELEIRA;2919801;Macaúbas;29;BA;4,4;;96,1;
29384451;COLEGIO MUNICIPAL DE MACAUBINHAS;2919801;Macaúbas;29;BA;3,7;;88,1;
29209501;ESC MUL JOSE FIRMINO DE SOUZA;2919801;Macaúbas;29;BA;3,1;;85,4;
29208459;ESCOLA MUNICIPAL DE 1º GRAU ANDRE NONATO DE SOUZA;2919801;Macaúbas;29;BA;3,3;2,9;86,0;73,1
29208335;ESCOLA MUNICIPAL PROF FLAMIANO ALVES PIMENTA;2919801;Macaúbas;29;BA;4,9;5,1;84,7;95,5
29208726;COLEGIO MUNICIPAL ENEDINO JOAQUIM DE SOUSA;2919801;Macaúbas;29;BA;4,2;;93,0;
29209013;COLEGIO MUNICIPAL DE LAGOA DO MAURICIO;2919801;Macaúbas;29;BA;3,6;;76,9;100,0
29208319;COLEGIO MUNICIPAL JOSE RODRIGUES SILVA;2919801;Macaúbas;29;BA;5,1;7,7;97,4;100,0
29208939;COLEGIO MUNICIPAL DE ACUDE;2919801;Macaúbas;29;BA;4,1;4,8;89,5;86,2
29409829;ESCOLA MUNICIPAL SELMA NUNES;2919801;Macaúbas;29;BA;;5,3;;96,5
29208343;ESCOLA MUNICIPAL ALOYSIO SHORT;2919801;Macaúbas;29;BA;;5,9;;96,3
29423678;COLEGIO MUNICIPAL JOSE ARAUJO DE SOUZA;2918100;Jeremoabo;29;BA;3,4;;69,8;
29113083;ESC MUL MANOEL CARVALHO SANTANA;2918100;Jeremoabo;29;BA;3,0;;65,9;69,6
29112737;ESCOLA MUNICIPAL LUIS EDUARDO MAGALHAES;2918100;Jeremoabo;29;BA;3,0;;76,8;
29113458;ESCOLA MUL EVARISTO CARDOSO VARJAO;2918100;Jeremoabo;29;BA;2,5;2,9;66,7;71,0
29112680;COLEGIO MUNICIPAL SAO JOAO BATISTA;2918100;Jeremoabo;29;BA;3,3;4,0;71,2;74,4
29113857;EE-COLEGIO ESTADUAL CORONEL JOAO SA - MUNICIPALIZADO;2918100;Jeremoabo;29;BA;3,3;;75,9;
29112710;ESCOLA MUNICIPAL DR HAILTON JOSE DE BRITO;2918100;Jeremoabo;29;BA;2,7;3,6;56,199999999999996;88,7
29113865;ESC MUL CORDOLINO CERQUEIRA CAMPOS;2918100;Jeremoabo;29;BA;4,1;3,7;91,9;78,6
29112907;ESCOLA MUL CIRICA;2918100;Jeremoabo;29;BA;3,5;;82,1;
29113440;ESCOLA MUL BENTO DE SA CARVALHO;2918100;Jeremoabo;29;BA;;2,9;;75,9
29112826;ESC MUL VEREADOR JOAO CARVALHO;2918100;Jeremoabo;29;BA;;3,0;;76,5
29113431;ESCOLA MONSENHOR JOSE MAGALHAES;2918100;Jeremoabo;29;BA;;3,6;;76,5
29113393;ESCOLA MUNICIPAL JULIANA MELO DE CARVALHO;2918100;Jeremoabo;29;BA;;3,9;;87,09999999999998
29113733;ESCOLA MUNICIPAL DO ROMPE GIBAO;2918100;Jeremoabo;29;BA;;2,9;;69,2
29113466;ESCOLA MUL JOAO PAULO II;2918100;Jeremoabo;29;BA;;4,1;;81,9
29113423;ESCOLA LUZIA EULINA SA;2918100;Jeremoabo;29;BA;;4,3;;80,9
29113873;ESCOLA MUNICIPAL DE AGUA BRANCA;2918100;Jeremoabo;29;BA;;4,5;;81,3
29112745;ESCOLA ESTADUAL JOSE NOLASCO DE CARVALHO MUNICIPALIZADA;2918100;Jeremoabo;29;BA;;3,9;;88,2
29112850;ESC MUL ANTENOR AMARO NETO;2918100;Jeremoabo;29;BA;;;74,8;86,6
29389917;ESCOLA MUNICIPAL PRAXEDES BALDOINO DE SANTANA;2918100;Jeremoabo;29;BA;;;;65,6
29415985;ESCOLA MUNICIPAL DO ALTO DA TAPERA;2918100;Jeremoabo;29;BA;;;;84,6
29113547;ESCOLA MUNIC MAJOR ANTONIO MARQUES BRAGA;2918100;Jeremoabo;29;BA;;;;75,0
29338514;ESCOLA MUNICIPAL DARIO GALVAO DE QUEIROZ;2932903;Valença;29;BA;3,3;;60,39999999999999;
29290775;ESCOLA MUNICIPAL AUGUSTA MESSIAS GUIMARAES;2932903;Valença;29;BA;4,2;;83,7;
29448433;ESCOLA MUNICIPAL HELENA CAMPELO DE QUEIROZ;2932903;Valença;29;BA;2,7;;53,89999999999999;
29292131;ESCOLA MUNICIPAL MARIA JOANA DOS SANTOS;2932903;Valença;29;BA;2,9;;71,6;
29394180;ESCOLA MUNICIPAL DR JOSE ANDRADE SOARES;2932903;Valença;29;BA;3,2;;66,7;
29290791;EE - COLEGIO ESTADUAL GENTIL PARAISO MARTINS - TEMPO INTEGRAL;2932903;Valença;29;BA;3,6;;70,9;
29291143;ESCOLA MUNICIPAL ALOISIO EVANGELISTA DA FONSECA;2932903;Valença;29;BA;3,7;4,8;73,2;87,6
29396506;ESCOLA MUNICIPAL MANOEL COSME ALVES;2932903;Valença;29;BA;3,1;;74,8;
29447976;ESCOLA MUNICIPAL DO AREAL;2932903;Valença;29;BA;3,5;;70,5;
29291208;ESCOLA MUNICIPAL OFICINA EDUCATIVA DA CRIANCA E DO ADOLESCENTE;2932903;Valença;29;BA;;5,1;;94,3
29291518;ESCOLA MUNICIPAL NOSSA SENHORA DE FATIMA;2932903;Valença;29;BA;;4,0;;83,8
29290945;ESCOLA MUNICIPAL TANCREDO DE ALMEIDA NEVES;2932903;Valença;29;BA;;2,4;;60,7
29461847;ESCOLA MUNICIPAL VILMA DOS SANTOS;2932903;Valença;29;BA;;3,4;;74,7
29291011;ESCOLA MUNICIPAL LINALDO FERREIRA ALVES;2932903;Valença;29;BA;;4,3;;85,0
29291313;ESCOLA MUNICIPAL DR ELISIO PIMENTEL MARQUES;2932903;Valença;29;BA;;4,1;;80,1
29447992;ESCOLA MUNICIPAL DO TIO VIRGINIO;2932903;Valença;29;BA;;5,8;;93,1
29291062;ESCOLA MUNICIPALIZADA CLEMENCEAU TEIXEIRA;2932903;Valença;29;BA;;3,8;;78,2
29291470;ESCOLA MUNICIPAL DR OLIVEIRA BRITO;2932903;Valença;29;BA;;3,6;;73,2
29291879;ESCOLA MUNICIPAL ZACARIAS ANTONIO DE JESUS;2932903;Valença;29;BA;;4,0;;76,2
29291402;ESCOLA MUNICIPAL JUTAHY MAGALHAES;2932903;Valença;29;BA;;3,5;;66,7
29291747;ESCOLA MUNICIPAL PASTOR ANIEL DA SILVA COSTA;2932903;Valença;29;BA;;2,1;;54,9
29291496;ESCOLA MUNICIPAL JOSE FARIAS CAMPOS;2932903;Valença;29;BA;;4,2;;84,7
29291488;ESCOLA MUNICIPAL FILOMENA DO LAGO ANDRADE;2932903;Valença;29;BA;;4,9;;97,1
29291216;ESCOLA MUNICIPAL SAMUEL DO VALE LACERDA;2932903;Valença;29;BA;;4,1;;83,3
29290953;ESCOLA MUNICIPAL JACY FRANCO GUIMARAES;2932903;Valença;29;BA;;4,2;;88,0
29291925;ESCOLA MUNICIPAL JOSE DE ALENCAR;2932903;Valença;29;BA;;3,2;;75,0
29347360;ESCOLA MUNICIPAL PADRE LINO TREZZI;2932903;Valença;29;BA;;3,7;;77,0
29291046;ESCOLA MUNICIPAL DE 1º GRAU DR ERALDO TINOCO;2932903;Valença;29;BA;;4,3;;85,0
29406420;ESCOLA MUNICIPAL PADRE JOSE DE SOUZA E OLIVEIRA;2932903;Valença;29;BA;;3,0;55,2;65,8
29291399;ESCOLA MUNICIPALIZADA DR HEITOR GUEDES DE MELLO;2932903;Valença;29;BA;;4,0;;76,5
29447984;ESCOLA MUNICIPAL DO JIQUIRICA;2932903;Valença;29;BA;;;67,7;
29447585;ESCOLA MUNICIPAL DA BAIXA ALEGRE;2932903;Valença;29;BA;;;65,1;
29429358;ESCOLA MUNICIPAL MANOEL TOME DE SOUZA;2932903;Valença;29;BA;;;89,20000000000002;
29291640;ESCOLA MUNICIPAL MANOEL MARQUES DE MAGALHAES;2932903;Valença;29;BA;;;65,7;
29291860;ESCOLA MUNICIPAL DR ROMULO GALVAO DE QUEIROZ;2932903;Valença;29;BA;;;;58,3
29291321;ESCOLA MUNICIPAL GETULIO VARGAS;2932903;Valença;29;BA;;;;78,1
29291437;ESCOLA MUNICIPAL PROFESSORA MARIA DAS GRACAS SAMPAIO FERRARI;2932903;Valença;29;BA;;;;83,3
29290929;ESCOLA MUNICIPAL ROTARY - PROFª MARINA LACERDA PINTO ROSEMBERG;2932903;Valença;29;BA;;;;74,7
24016209;ESCOLA MUNICIPAL MANOEL VALENTIM DE OLIVEIRA;2400505;Alexandria;24;RN;4,2;4,7;89,3;91,3
24015814;ESCOLA ESTADUAL WALDEMAR DE SOUSA VERAS;2400505;Alexandria;24;RN;4,4;;83,6;
24015970;ESC MUL CEL MANOEL EMIDIO DE SOUSA;2400505;Alexandria;24;RN;;3,8;;73,4
24015792;ESCOLA MUNICIPAL DR GREGORIO DE PAIVA;2400505;Alexandria;24;RN;;4,1;88,4;90,7
24015849;ESC EST LEONCIO BARRETO ENS DE 1 GRAU;2400505;Alexandria;24;RN;;2,8;;64,5
24016438;ESCOLA MUNICIPAL JARDIM DE INFANCIA PEDRO LOBO DA COSTA;2400505;Alexandria;24;RN;;5,4;;91,8
24015822;ESC EST GOV DINARTE MARIZ ENS 1 GRAU;2400505;Alexandria;24;RN;;;74,4;
24015954;ESCOLA MUNICIPAL CORONEL BENEDITO DE PAIVA;2400505;Alexandria;24;RN;;;;91,7
24063347;E M PROFESSORA MARIA MADALENA DA SILVA;2404507;Guamaré;24;RN;3,6;3,8;73,4;80,2
24025321;EM BENVINDA NUNES TEIXEIRA ENSINO DE 1º E 2º GRAUS;2404507;Guamaré;24;RN;3,6;4,0;65,6;83,1
24025380;EM GESUINO VIEIRA DE MELO;2404507;Guamaré;24;RN;;5,0;;97,6
24025410;ESCOLA MUNICIPAL MONSENHOR JOSE TIBURCIO;2404507;Guamaré;24;RN;;4,4;;100,0
24074136;E M PROFESSORA SEBASTIANA RICARDO DOS SANTOS;2404507;Guamaré;24;RN;;4,3;;91,0
24025445;EM PROFESSOR ANTONIO THEODORICO;2404507;Guamaré;24;RN;;4,6;;92,2
29001870;ESCOLA MUNICIPAL ANTONIO MACHADO;2903201;Barreiras;29;BA;3,4;4,9;80,3;98,4
29420768;COLEGIO MUNICIPAL PADRE VIEIRA;2903201;Barreiras;29;BA;4,1;4,5;82,6;79,1
29001960;ESCOLA MUNICIPAL IAZINHA PAMPLONA;2903201;Barreiras;29;BA;4,8;;88,7;
29336279;EE - ESCOLA PROFESSOR ROBERTO SANTOS;2903201;Barreiras;29;BA;4,8;;95,1;
29002052;ESCOLA MUNICIPAL PROFESSORA CLEONICE LOPES;2903201;Barreiras;29;BA;3,9;5,0;79,4;91,5
29336325;EE - COLEGIO ESTADUAL DUQUE DE CAXIAS;2903201;Barreiras;29;BA;4,3;;95,0;
29001170;ESCOLA MUNICIPAL DR RENATO GONCALVES;2903201;Barreiras;29;BA;4,6;;87,9;
29001447;ESCOLA MUNICIPAL DR ABILIO FARIAS;2903201;Barreiras;29;BA;4,0;4,0;86,3;82,1
29001439;ESCOLA MUNICIPAL LUIZ DE FREITAS LIMA;2903201;Barreiras;29;BA;4,2;4,0;86,2;86,9
29343119;ESCOLA MUNICIPAL CARMOSA FRANCISCA DA SILVA;2903201;Barreiras;29;BA;4,1;4,9;85,9;88,2
29420059;ESCOLA MUNICIPAL ADROALDO FERNANDES MORAIS;2903201;Barreiras;29;BA;4,1;;89,5;98,1
29001080;ESCOLA MUNICIPAL FRANCISCO JOAQUIM DE LIMA;2903201;Barreiras;29;BA;4,7;4,8;85,3;86,9
29433150;ESCOLA MUNICIPAL DR JOSE DA COSTA BORGES;2903201;Barreiras;29;BA;5,1;;96,6;
29353963;COLEGIO MUNICIPAL DE APLICACAO OCTAVIO MANGABEIRA FILHO;2903201;Barreiras;29;BA;3,3;;69,8;
29000904;COLEGIO MUN PROF VALDETE PIEDADE DE HOLANDA;2903201;Barreiras;29;BA;4,4;4,7;92,3;92,5
29000793;CENTRO EDUCACIONAL SAGRADO CORACAO DE JESUS;2903201;Barreiras;29;BA;5,1;;86,9;
29001072;ESCOLA MUNICIPAL PROFESSOR JOSE AGOSTINHO PORTO;2903201;Barreiras;29;BA;5,2;5,2;85,7;92,5
29826624;ESCOLA MUNICIPAL ALCYVANDO LIGUORI DA LUZ II;2903201;Barreiras;29;BA;4,9;5,9;83,59999999999998;88,5
29427487;ESCOLA MUNICIPAL ANTONIA MATOS DE OLIVEIRA;2903201;Barreiras;29;BA;;5,7;;93,3
29001021;ESCOLA MUNICIPAL DONA MARIA CASTRO E SILVA;2903201;Barreiras;29;BA;;5,3;;94,4
29827620;ESCOLA MUNICIPAL ALBERTO AMORIM;2903201;Barreiras;29;BA;;4,7;;80,7
29001110;ESCOLA MUNICIPAL DEPUTADO JUAREZ DE SOUZA;2903201;Barreiras;29;BA;;5,0;;88,8
29001668;ESCOLA MUNICIPAL VEREADOR EUDILTON MIRANDA;2903201;Barreiras;29;BA;;5,6;;90,0
29002346;ESCOLA MUNICIPAL PRESIDENTE MEDICI;2903201;Barreiras;29;BA;;5,8;;92,1
29427495;ESCOLA MUNICIPAL MANOEL ROCHA FILHO;2903201;Barreiras;29;BA;;5,2;;88,2
29001927;ESCOLA MUNICIPAL ANTONIO BENTO DE FREITAS;2903201;Barreiras;29;BA;;4,8;;82,6
29385164;ESCOLA MUNICIPAL PAULO FREIRE;2903201;Barreiras;29;BA;;4,2;;84,3
29001706;ESCOLA MUNICIPAL MIGUEL PEREIRA GOMES;2903201;Barreiras;29;BA;;3,7;;81,7
29404568;ESCOLA MUNICIPAL ALCYVANDO LIGOURI DA LUZ I;2903201;Barreiras;29;BA;;6,3;;94,4
29354196;ESCOLA MUNICIPAL SANTA LUZIA - RIO DE PEDRAS;2903201;Barreiras;29;BA;;4,2;92,0;90,1
29378869;ESCOLA MUNICIPAL PROFESSORA PALMIRA PEREIRA FARIA;2903201;Barreiras;29;BA;;4,6;;79,8
29002257;ESCOLA MUNICIPAL SAO JOAO - POV RIACHINHO;2903201;Barreiras;29;BA;;5,0;;84,4
29462045;CENTRO MUNICIPAL DE APRENDIZAGEM PAULO MACHADO;2903201;Barreiras;29;BA;;5,5;;88,6
29001307;ESCOLA MUNICIPAL DO PARQUE;2903201;Barreiras;29;BA;;4,1;;82,7
29451949;ESCOLA MUNICIPAL LUZIA GONCALVES DE SOUSA;2903201;Barreiras;29;BA;;3,3;;74,8
29420806;ESCOLA MUNICIPAL SANTA LUZIA;2903201;Barreiras;29;BA;;5,1;;91,0
29404576;ESCOLA MUNICIPAL JOAO CRISOSTOMO FIGUEIREDO;2903201;Barreiras;29;BA;;5,0;;86,8
29450187;ESCOLA MUNICIPAL PRINCIPIO DE SABEDORIA;2903201;Barreiras;29;BA;;6,1;;91,8
29000785;CENTRO EDUCACIONAL LUIZ VIANA FILHO;2903201;Barreiras;29;BA;;;73,2;
29000858;COLEGIO MUNICIPAL EURIDES SANTANNA;2903201;Barreiras;29;BA;;;72,5;
29378850;CAIC - MURILIO DE AVELLAR HINGEL;2903201;Barreiras;29;BA;;;66,7;79,4
29000815;CENTRO EDUCACIONAL TARCILO VIEIRA DE MELO;2903201;Barreiras;29;BA;;;;82,7
29001056;ESCOLA MUNICIPAL PEDRO CAVALCANTE DA SILVA;2903201;Barreiras;29;BA;;;;79,5
29191173;EE - COLEGIO ESTADUAL YEDA BARRADAS CARNEIRO - TEMPO INTEGRAL;2927408;Salvador;29;BA;3,1;;81,4;
29191637;EE - ESCOLA DONA JENNY GOMES;2927408;Salvador;29;BA;3,9;;83,6;
29198933;ESCOLA MUNICIPAL D ARLETE MAGALHAES;2927408;Salvador;29;BA;3,9;4,9;76,1;90,8
29190720;EE - COLEGIO ESTADUAL DANIEL LISBOA;2927408;Salvador;29;BA;4,1;;83,8;
29358043;ESCOLA MUNICIPAL ELYSIO ATHAYDE;2927408;Salvador;29;BA;4,9;5,8;93,5;99,0
29404304;EE - COLEGIO ESTADUAL FILADELFIA;2927408;Salvador;29;BA;3,5;;73,4;
29182174;EE - COLEGIO ESTADUAL HELENA MATHEUS;2927408;Salvador;29;BA;4,6;;94,2;
29445981;ESCOLA MUNICIPAL PROFESSOR MANOEL DE ALMEIDA CRUZ;2927408;Salvador;29;BA;4,2;5,0;94,6;93,1
29190274;ESCOLA MUNICIPAL MARIA DOLORES;2927408;Salvador;29;BA;3,8;5,9;80,6;98,3
29404274;EE - COLEGIO ESTADUAL PROFESSORA NOEMIA REGO;2927408;Salvador;29;BA;3,2;;71,0;
29191920;EE - COLEGIO ESTADUAL ERALDO TINOCO;2927408;Salvador;29;BA;3,2;;77,9;
29411491;EE - COLEGIO ESTADUAL PROFESSORA MARIA BERNADETE BRANDAO;2927408;Salvador;29;BA;3,9;;84,3;
29190932;EE - COLEGIO ESTADUAL EURICLES DE MATOS;2927408;Salvador;29;BA;4,2;;81,6;
29404371;EE - COLEGIO ESTADUAL PROFESSOR ARISTIDES DE SOUZA OLIVEIRA;2927408;Salvador;29;BA;3,1;;81,4;
29436877;EE - COLEGIO ESTADUAL SATELITE;2927408;Salvador;29;BA;3,8;;89,6;
29185459;ESCOLA MUNICIPAL PADRE NORBERTO;2927408;Salvador;29;BA;4,5;;84,7;
29404240;EE - COLEGIO ESTADUAL PROFESSORA MARIA ODETTE PITHON RAYNAL;2927408;Salvador;29;BA;2,7;;62,70000000000001;
29192137;EE - COLEGIO ESTADUAL DINAH GONCALVES;2927408;Salvador;29;BA;4,4;;91,2;
29343160;EE - COLEGIO ESTADUAL PROFESSOR CARLOS BARROS;2927408;Salvador;29;BA;3,2;;79,0;
29190770;EE - COLEGIO ESTADUAL ALBERTO SANTOS DUMONT;2927408;Salvador;29;BA;3,4;;88,09999999999998;
29192790;EE - COLEGIO ESTADUAL HENRIQUETA MARTINS CATHARINO;2927408;Salvador;29;BA;4,0;;85,8;
29336554;ESCOLA MUNICIPAL DE ITACARANHA MANOEL FAUSTINO;2927408;Salvador;29;BA;3,8;5,7;94,5;96,6
29191114;EE - COLEGIO ESTADUAL RUTH PACHECO;2927408;Salvador;29;BA;4,2;;84,2;
29404312;EE - ESCOLA ESTADUAL PROFESSOR GERMANO MACHADO NETO;2927408;Salvador;29;BA;3,5;;74,3;
29404282;EE - COLEGIO ESTADUAL DE PRAIA GRANDE;2927408;Salvador;29;BA;3,4;;77,0;
29404266;EE - COLEGIO ESTADUAL SETE DE SETEMBRO;2927408;Salvador;29;BA;3,5;;83,7;
29182190;EE - COLEGIO DA POLICIA MILITAR - CPM JOAO FLORENCIO GOMES;2927408;Salvador;29;BA;5,3;;88,5;
29194202;ESCOLA MUNICIPAL DA PALESTINA;2927408;Salvador;29;BA;4,5;4,7;84,3;92,7
29181429;EE - COLEGIO DA POLICIA MILITAR - UNIDADE I CPM DENDEZEIROS;2927408;Salvador;29;BA;3,9;6,8;82,1;97,8
29182395;COLEGIO MILITAR DE SALVADOR;2927408;Salvador;29;BA;7,9;;98,3;
29534801;ESCOLA MUNICIPAL PROFESSORA OLGA METTIG;2927408;Salvador;29;BA;4,0;5,2;89,5;94,0
29195314;ESCOLA MUNICIPAL PIRAJA DA SILVA;2927408;Salvador;29;BA;4,0;;89,3;
29336708;EE - COLEGIO ESTADUAL EDUARDO BAHIANA;2927408;Salvador;29;BA;4,0;;81,5;
29194270;ESCOLA MUNICIPAL DE PERIPERI;2927408;Salvador;29;BA;3,9;4,7;81,7;85,5
29190061;ESCOLA MUNICIPAL CIDADE DE JEQUIE;2927408;Salvador;29;BA;5,0;;96,8;
29414903;EE - COLEGIO ESTADUAL DE PLATAFORMA;2927408;Salvador;29;BA;3,0;;65,8;
29191068;EE - COLEGIO ESTADUAL PINTO DE AGUIAR;2927408;Salvador;29;BA;4,5;;87,9;
29190738;EE - COLEGIO ESTADUAL DANTAS JUNIOR;2927408;Salvador;29;BA;3,9;;87,2;
29190835;EE - COLEGIO ESTADUAL BRIGADEIRO EDUARDO GOMES;2927408;Salvador;29;BA;4,7;;91,2;
29447607;ESCOLA MUNICIPAL ALLAN KARDEC;2927408;Salvador;29;BA;4,6;;92,7;
29179548;EE - CENTRO EDUCACIONAL CARNEIRO RIBEIRO - CLASSE I;2927408;Salvador;29;BA;2,8;;71,7;
29187419;EE - COLEGIO ESTADUAL PROFESSORA ELISABETH CHAVES VELOSO;2927408;Salvador;29;BA;3,1;;65,2;
29183839;EE - ESCOLA ESTADUAL PROFESSORA ARMANDINA MARQUES;2927408;Salvador;29;BA;3,0;;77,0;
29386535;EE - COLEGIO ESTADUAL LINDENBERGUE CARDOSO;2927408;Salvador;29;BA;2,9;;78,7;
29196795;ESCOLA MUNICIPAL VISCONDE DE CAIRU DE BROTAS;2927408;Salvador;29;BA;5,2;;95,1;
29188458;EE - COLEGIO ESTADUAL TEREZA HELENA MATA PIRES;2927408;Salvador;29;BA;3,4;;86,7;
29181534;EE - COLEGIO ESTADUAL NELSON MANDELA;2927408;Salvador;29;BA;3,7;;77,3;
29186552;EE - ESCOLA ESTADUAL PROFESSORA NATALIA VINHAES;2927408;Salvador;29;BA;4,2;;88,1;
29191084;EE - COLEGIO ESTADUAL PROFESSOR CARLOS SANT ANNA - TEMPO INTEGRAL;2927408;Salvador;29;BA;3,2;;69,8;
29192838;ESCOLA MUNICIPAL HILDETE BAHIA DE SOUZA;2927408;Salvador;29;BA;3,9;3,8;75,0;78,0
29191335;EE - COLEGIO ESTADUAL BATISTA NEVES;2927408;Salvador;29;BA;3,3;;71,1;
29368138;ESCOLA MUNICIPAL PROFESSOR ANTONIO CARVALHO GUEDES;2927408;Salvador;29;BA;4,6;;88,0;
29404592;ESCOLA MUNICIPAL BARBOSA ROMEO;2927408;Salvador;29;BA;3,9;;89,1;
29374677;EE - ESCOLA ESTADUAL SEVERINO VIEIRA - TEMPO INTEGRAL;2927408;Salvador;29;BA;3,8;;77,3;
29186536;ESCOLA MUNICIPAL DE ILHA DE MARE;2927408;Salvador;29;BA;3,9;5,0;92,1;99,2
29190983;ESCOLA MUNICIPAL IVONE VIEIRA LIMA;2927408;Salvador;29;BA;3,4;;83,9;87,5
29194253;ESCOLA MUNICIPAL DE NOVA SUSSUARANA;2927408;Salvador;29;BA;4,7;5,6;91,3;100,0
29854750;ESCOLA MUNICIPAL MANOEL HENRIQUE DA SILVA BARRADAS;2927408;Salvador;29;BA;4,5;;89,5;
29182166;EE - COLEGIO ESTADUAL GOES CALMON;2927408;Salvador;29;BA;3,8;;77,7;
29437377;EE - COLEGIO DA POLICIA MILITAR - UNIDADE II CPM LOBATO;2927408;Salvador;29;BA;5,2;;89,9;
29404436;ESCOLA MUNICIPAL 15 DE OUTUBRO;2927408;Salvador;29;BA;4,4;;92,4;
29357829;EE - COLEGIO ESTADUAL DALVA MATOS - TEMPO INTEGRAL;2927408;Salvador;29;BA;3,4;;85,6;
29179319;ESCOLA MUNICIPAL CAMPINAS DE PIRAJA;2927408;Salvador;29;BA;5,4;5,7;98,7;100,0
29444667;EE - COLEGIO ESTADUAL ANA CRISTINA PRAZERES MATA PIRES;2927408;Salvador;29;BA;3,8;;86,0;
29189071;ESCOLA MUNICIPAL ALFREDO AMORIM;2927408;Salvador;29;BA;3,1;;77,3;
29191092;EE - COLEGIO ESTADUAL EDVALDO FERNANDES - TEMPO INTEGRAL;2927408;Salvador;29;BA;2,5;;60,0;
29193095;EE - COLEGIO ESTADUAL JOAO CARIBE;2927408;Salvador;29;BA;2,7;;75,8;
29190363;EE - COLEGIO ESTADUAL CONSELHEIRO VICENTE PACHECO DE OLIVEIRA-TEMPO INTEGRAL;2927408;Salvador;29;BA;4,7;;86,1;
29359597;EE - COLEGIO ESTADUAL FRANCISCO DA CONCEICAO MENEZES;2927408;Salvador;29;BA;3,6;;76,8;
29191149;EE - COLEGIO ESTADUAL SOLANGE HORTELIO FRANCO - TEMPO INTEGRAL;2927408;Salvador;29;BA;2,3;;54,2;
29192889;EE - COLEGIO ESTADUAL DOIS DE JULHO;2927408;Salvador;29;BA;3,8;;81,3;
29191017;EE - COLEGIO ESTADUAL MANOEL VITORINO - TEMPO INTEGRAL;2927408;Salvador;29;BA;4,3;;90,20000000000002;
29179394;EE - CENTRO EDUCACIONAL CARNEIRO RIBEIRO - CLASSE II;2927408;Salvador;29;BA;2,5;;59,8;88,5
29182239;EE - COLEGIO ESTADUAL PEDRO CALMON;2927408;Salvador;29;BA;4,3;;83,2;
29187370;ESCOLA MUNICIPAL PROFª ALEXANDRINA SANTOS PITA;2927408;Salvador;29;BA;3,8;4,7;82,8;84,4
29194237;ESCOLA MUNICIPAL DE FAZENDA COUTOS;2927408;Salvador;29;BA;4,0;;88,6;
29192846;ESCOLA MUNICIPAL HILDETE LOMANTO;2927408;Salvador;29;BA;3,8;4,4;77,4;93,4
29194776;EE - COLEGIO ESTADUAL NOSSA SENHORA DE FATIMA - DERBA;2927408;Salvador;29;BA;3,5;;82,4;
29186285;ESCOLA MUNICIPAL ALMIRANTE ERNESTO DE MOURAO SA;2927408;Salvador;29;BA;3,8;;88,4;
29200024;EE - COLEGIO ESTADUAL RAYMUNDO DE ALMEIDA GOUVEIA;2927408;Salvador;29;BA;3,5;;75,5;
29187303;EE - COLEGIO ESTADUAL LUIZ FERNANDO MACEDO COSTA - TEMPO INTEGRAL;2927408;Salvador;29;BA;3,5;;72,4;
29180244;ESCOLA MUNICIPAL PROFESSORA SUZANA IMBASSAHY;2927408;Salvador;29;BA;4,7;;95,3;
29185793;ESCOLA MUNICIPAL JOIR BRASILEIRO;2927408;Salvador;29;BA;5,4;5,5;94,9;93,8
